"","ID_focal","biomass","biomass_next","growth","NB1","NB2","NB3","NB4","NB5","NB6","NB7","NB8","sp_NB1","sp_NB2","sp_NB3","sp_NB4","sp_NB5","sp_NB6","sp_NB7","sp_NB8","plot_richness","sp","plotID_1","plotID_2","year","spp","spy"
"2426",1047,69.94944539,369.8361412,299.88669581,8.416562338,2.3090706,19.60059292,6.128658219,0.738902592,1.293079536,6.358583531,0,"5","5","2","5","5","5","2","5",2,"Lithocarpus glaber","A","O20",2,"Lithocarpus glaber O20","Lithocarpus glaber 2"
"2427",1047,369.8361412,1152.280108,782.4439668,17.3180295,8.004778081,125.6813776,23.28312855,1.602879842,7.542963961,13.06706194,0,"5","5","2","5","5","5","2","5",2,"Lithocarpus glaber","A","O20",3,"Lithocarpus glaber O20","Lithocarpus glaber 3"
"2428",1047,1152.280108,1784.311216,632.031108,30.20264345,9.975184994,251.5409424,61.47900474,1.058324025,12.06874234,29.93113131,0,"5","5","2","5","5","5","2","5",2,"Lithocarpus glaber","A","O20",4,"Lithocarpus glaber O20","Lithocarpus glaber 4"
"2429",1047,1784.311216,2983.965755,1199.654539,57.63440219,14.18346616,406.0778485,171.4484921,1.870347186,0.625373288,33.27889098,0,"5","5","2","5","5","5","2","5",2,"Lithocarpus glaber","A","O20",5,"Lithocarpus glaber O20","Lithocarpus glaber 5"
"2430",1047,2983.965755,4067.304712,1083.338957,123.9201222,20.7816354,588.4087194,349.5471075,2.11664805,0.677327376,52.97019738,0,"5","5","2","5","5","5","2","5",2,"Lithocarpus glaber","A","O20",6,"Lithocarpus glaber O20","Lithocarpus glaber 6"
"2431",1048,0.138544236,0.738902592,0.600358356,0.588813003,3.576703236,0.023090706,6.034371169,0.026389378,1.943860454,0,2.159844949,"5","2","5","5","3","2","5","2",2,"Lithocarpus glaber","A","O20",1,"Lithocarpus glaber O20","Lithocarpus glaber 1"
"2432",1048,0.738902592,1.602879842,0.86397725,2.3090706,19.60059292,0.130847334,69.94944539,92.6267178,6.358583531,0,21.42998159,"5","2","5","5","3","2","5","2",2,"Lithocarpus glaber","A","O20",2,"Lithocarpus glaber O20","Lithocarpus glaber 2"
"2433",1048,1.058324025,1.870347186,0.812023161,9.975184994,251.5409424,0,1152.280108,911.313197,29.93113131,0,207.8569984,"5","2","5","5","3","2","5","2",2,"Lithocarpus glaber","A","O20",4,"Lithocarpus glaber O20","Lithocarpus glaber 4"
"2434",1048,1.870347186,2.11664805,0.246300864,14.18346616,406.0778485,0,1784.311216,1584.411675,33.27889098,0,349.6065425,"5","2","5","5","3","2","5","2",2,"Lithocarpus glaber","A","O20",5,"Lithocarpus glaber O20","Lithocarpus glaber 5"
"2435",1049,0.026389378,92.6267178,92.600328422,3.576703236,0.023090706,5.403225205,0.138544236,6.01677825,0,2.159844949,0.272140464,"2","5","5","5","3","5","2","2",2,"Cyclobalanopsis myrsinifolia","A","O20",1,"Cyclobalanopsis myrsinifolia O20","Cyclobalanopsis myrsinifolia 1"
"2436",1049,92.6267178,395.8406744,303.2139566,19.60059292,0.130847334,51.66930313,0.738902592,11.25946807,0,21.42998159,18.66106036,"2","5","5","5","3","5","2","2",2,"Cyclobalanopsis myrsinifolia","A","O20",2,"Cyclobalanopsis myrsinifolia O20","Cyclobalanopsis myrsinifolia 2"
"2437",1049,395.8406744,911.313197,515.4725226,125.6813776,0.277088472,210.4621641,1.602879842,69.90986132,0,95.24916227,125.4437947,"2","5","5","5","3","5","2","2",2,"Cyclobalanopsis myrsinifolia","A","O20",3,"Cyclobalanopsis myrsinifolia O20","Cyclobalanopsis myrsinifolia 3"
"2438",1049,911.313197,1584.411675,673.098478,251.5409424,0,250.2455263,1.058324025,150.4480447,0,207.8569984,125.5323483,"2","5","5","5","3","5","2","2",2,"Cyclobalanopsis myrsinifolia","A","O20",4,"Cyclobalanopsis myrsinifolia O20","Cyclobalanopsis myrsinifolia 4"
"2439",1049,1584.411675,1743.948112,159.536437,406.0778485,0,436.4066466,1.870347186,418.4431769,0,349.6065425,222.6886537,"2","5","5","5","3","5","2","2",2,"Cyclobalanopsis myrsinifolia","A","O20",5,"Cyclobalanopsis myrsinifolia O20","Cyclobalanopsis myrsinifolia 5"
"2440",1049,1743.948112,2399.371754,655.423642,588.4087194,0,746.8400223,2.11664805,631.8870658,0,428.8912108,300.3167209,"2","5","5","5","3","5","2","2",2,"Cyclobalanopsis myrsinifolia","A","O20",6,"Cyclobalanopsis myrsinifolia O20","Cyclobalanopsis myrsinifolia 6"
"2441",1051,405.1649213,1885.74099,1480.5760687,252.7222794,0,0,0,0.527787566,0,0,0,"3","3","3","3","3","3","3","3",1,"Cyclobalanopsis myrsinifolia","A","O21",3,"Cyclobalanopsis myrsinifolia O21","Cyclobalanopsis myrsinifolia 3"
"2442",1051,1885.74099,3543.684469,1657.943479,682.6365892,0,0,0,0,0,0,0,"3","3","3","3","3","3","3","3",1,"Cyclobalanopsis myrsinifolia","A","O21",4,"Cyclobalanopsis myrsinifolia O21","Cyclobalanopsis myrsinifolia 4"
"2443",1051,3543.684469,6526.872837,2983.188368,1292.97178,0,0,0,0,0,0,0,"3","3","3","3","3","3","3","3",1,"Cyclobalanopsis myrsinifolia","A","O21",5,"Cyclobalanopsis myrsinifolia O21","Cyclobalanopsis myrsinifolia 5"
"2444",1051,6526.872837,8990.937053,2464.064216,2275.094276,0,0,0,0,0,0,0,"3","3","3","3","3","3","3","3",1,"Cyclobalanopsis myrsinifolia","A","O21",6,"Cyclobalanopsis myrsinifolia O21","Cyclobalanopsis myrsinifolia 6"
"2445",1060,267.5882959,1280.132247,1012.5439511,0,0,0,0.356256607,2.474004215,0.879645943,1086.18681,635.5222027,"3","3","3","3","3","3","3","3",1,"Cyclobalanopsis myrsinifolia","A","O21",3,"Cyclobalanopsis myrsinifolia O21","Cyclobalanopsis myrsinifolia 3"
"2446",1060,1280.132247,3368.206649,2088.074402,0,0,0,0,43.06746537,2.375044046,3116.620762,2234.414499,"3","3","3","3","3","3","3","3",1,"Cyclobalanopsis myrsinifolia","A","O21",4,"Cyclobalanopsis myrsinifolia O21","Cyclobalanopsis myrsinifolia 4"
"2447",1060,6800.181581,10421.68228,3621.500699,0,0,0,0,571.9897744,16.49775966,13333.52696,9883.983302,"3","3","3","3","3","3","3","3",1,"Cyclobalanopsis myrsinifolia","A","O21",6,"Cyclobalanopsis myrsinifolia O21","Cyclobalanopsis myrsinifolia 6"
"2448",1061,2.474004215,43.06746537,40.593461155,0,0,162.7344995,267.5882959,45.25778377,1086.18681,635.5222027,0,"3","3","3","3","3","3","3","3",1,"Cyclobalanopsis myrsinifolia","A","O21",3,"Cyclobalanopsis myrsinifolia O21","Cyclobalanopsis myrsinifolia 3"
"2449",1061,43.06746537,206.5694559,163.50199053,0,0,510.100085,1280.132247,166.8072602,3116.620762,2234.414499,0,"3","3","3","3","3","3","3","3",1,"Cyclobalanopsis myrsinifolia","A","O21",4,"Cyclobalanopsis myrsinifolia O21","Cyclobalanopsis myrsinifolia 4"
"2450",1061,206.5694559,571.9897744,365.4203185,0,0,1280.841462,3368.206649,471.2769113,7587.909471,6129.197002,0,"3","3","3","3","3","3","3","3",1,"Cyclobalanopsis myrsinifolia","A","O21",5,"Cyclobalanopsis myrsinifolia O21","Cyclobalanopsis myrsinifolia 5"
"2451",1061,571.9897744,969.4094133,397.4196389,0,0,1920.689324,6800.181581,1077.770248,13333.52696,9883.983302,0,"3","3","3","3","3","3","3","3",1,"Cyclobalanopsis myrsinifolia","A","O21",6,"Cyclobalanopsis myrsinifolia O21","Cyclobalanopsis myrsinifolia 6"
"2452",1065,6129.197002,9883.983302,3754.7863,3368.206649,206.5694559,471.2769113,7587.909471,0,0,725.0465192,0.7696902,"3","3","3","3","3","3","3","3",1,"Cyclobalanopsis myrsinifolia","A","O21",5,"Cyclobalanopsis myrsinifolia O21","Cyclobalanopsis myrsinifolia 5"
"2453",1065,9883.983302,12575.06654,2691.083238,6800.181581,571.9897744,1077.770248,13333.52696,0,0,1873.16975,0.514592877,"3","3","3","3","3","3","3","3",1,"Cyclobalanopsis myrsinifolia","A","O21",6,"Cyclobalanopsis myrsinifolia O21","Cyclobalanopsis myrsinifolia 6"
"2454",1076,352.2982002,1481.481005,1129.1828048,0.105557513,88.94979776,0.228707945,0,0,222.4536625,0,0,"3","3","3","3","3","3","3","3",1,"Cyclobalanopsis myrsinifolia","A","O22",3,"Cyclobalanopsis myrsinifolia O22","Cyclobalanopsis myrsinifolia 3"
"2455",1076,1481.481005,5888.336198,4406.855193,0,0,0,0,0,1304.941012,0,0,"3","3","3","3","3","3","3","3",1,"Cyclobalanopsis myrsinifolia","A","O22",4,"Cyclobalanopsis myrsinifolia O22","Cyclobalanopsis myrsinifolia 4"
"2456",1076,5888.336198,9968.781171,4080.444973,0,0,0,0,0,3402.745397,0,0,"3","3","3","3","3","3","3","3",1,"Cyclobalanopsis myrsinifolia","A","O22",5,"Cyclobalanopsis myrsinifolia O22","Cyclobalanopsis myrsinifolia 5"
"2457",1076,9968.781171,13005.7412,3036.960029,0,0,0,0,0,4688.091196,0,0,"3","3","3","3","3","3","3","3",1,"Cyclobalanopsis myrsinifolia","A","O22",6,"Cyclobalanopsis myrsinifolia O22","Cyclobalanopsis myrsinifolia 6"
"2458",1078,1492.581587,4011.365278,2518.783691,6.249884425,14.25026428,0,4.741291633,1304.941012,0,560.2261593,0,"3","3","3","3","3","3","3","3",1,"Cyclobalanopsis myrsinifolia","A","O22",4,"Cyclobalanopsis myrsinifolia O22","Cyclobalanopsis myrsinifolia 4"
"2459",1078,4011.365278,8022.938372,4011.573094,5.711101285,0,0,3.325061665,3402.745397,0,1545.386733,0,"3","3","3","3","3","3","3","3",1,"Cyclobalanopsis myrsinifolia","A","O22",5,"Cyclobalanopsis myrsinifolia O22","Cyclobalanopsis myrsinifolia 5"
"2460",1078,8022.938372,10035.56059,2012.622218,27.93975426,0,0,18.89259574,4688.091196,0,3264.979648,0,"3","3","3","3","3","3","3","3",1,"Cyclobalanopsis myrsinifolia","A","O22",6,"Cyclobalanopsis myrsinifolia O22","Cyclobalanopsis myrsinifolia 6"
"2461",1079,1304.941012,3402.745397,2097.804385,14.25026428,0,1481.481005,1492.581587,0,560.2261593,0,0,"3","3","3","3","3","3","3","3",1,"Cyclobalanopsis myrsinifolia","A","O22",4,"Cyclobalanopsis myrsinifolia O22","Cyclobalanopsis myrsinifolia 4"
"2462",1079,3402.745397,4688.091196,1285.345799,0,0,5888.336198,4011.365278,0,1545.386733,0,0,"3","3","3","3","3","3","3","3",1,"Cyclobalanopsis myrsinifolia","A","O22",5,"Cyclobalanopsis myrsinifolia O22","Cyclobalanopsis myrsinifolia 5"
"2463",1079,4688.091196,8423.090961,3734.999765,0,0,9968.781171,8022.938372,0,3264.979648,0,0,"3","3","3","3","3","3","3","3",1,"Cyclobalanopsis myrsinifolia","A","O22",6,"Cyclobalanopsis myrsinifolia O22","Cyclobalanopsis myrsinifolia 6"
"2464",1083,760.3569211,1376.077901,615.7209799,127.9759183,0,10.22902568,576.3126059,197.0155585,0,0.699789764,608.3065855,"6","2","2","6","6","6","2","6",2,"Quercus fabri","A","P21",3,"Quercus fabri P21","Quercus fabri 3"
"2465",1083,1376.077901,2147.664946,771.587045,324.0225802,0,61.23160431,879.8344386,490.8102741,0,1.025926351,931.868726,"6","2","2","6","6","6","2","6",2,"Quercus fabri","A","P21",4,"Quercus fabri P21","Quercus fabri 4"
"2466",1083,2147.664946,3781.482505,1633.817559,2158.088642,0,192.6889473,1820.357457,956.1220569,0,1.904983245,2492.701335,"6","2","2","6","6","6","2","6",2,"Quercus fabri","A","P21",5,"Quercus fabri P21","Quercus fabri 5"
"2467",1083,3781.482505,6306.813226,2525.330721,1670.843486,0,479.0806078,2225.054988,1916.165744,0,5.248423227,5754.180374,"6","2","2","6","6","6","2","6",2,"Quercus fabri","A","P21",6,"Quercus fabri P21","Quercus fabri 6"
"2468",1087,0.699789764,1.025926351,0.326136587,576.3126059,760.3569211,197.0155585,0,608.3065855,260.856177,81.14537475,13.85265646,"6","6","6","6","6","6","2","6",2,"Cyclobalanopsis glauca","A","P21",3,"Cyclobalanopsis glauca P21","Cyclobalanopsis glauca 3"
"2469",1087,1.025926351,1.904983245,0.879056894,879.8344386,1376.077901,490.8102741,0,931.868726,409.8787928,216.2836335,21.33019675,"6","6","6","6","6","6","2","6",2,"Cyclobalanopsis glauca","A","P21",4,"Cyclobalanopsis glauca P21","Cyclobalanopsis glauca 4"
"2470",1087,1.904983245,5.248423227,3.343439982,1820.357457,2147.664946,956.1220569,0,2492.701335,932.3903384,798.2786933,28.97086424,"6","6","6","6","6","6","2","6",2,"Cyclobalanopsis glauca","A","P21",5,"Cyclobalanopsis glauca P21","Cyclobalanopsis glauca 5"
"2471",1087,5.248423227,11.23119374,5.982770513,2225.054988,3781.482505,1916.165744,0,5754.180374,1558.864558,1292.084044,37.8876074,"6","6","6","6","6","6","2","6",2,"Cyclobalanopsis glauca","A","P21",6,"Cyclobalanopsis glauca P21","Cyclobalanopsis glauca 6"
"2472",1091,81.14537475,216.2836335,135.13825875,0,0.699789764,608.3065855,260.856177,13.85265646,59.19938657,1.010336197,5.388459719,"6","2","6","6","6","6","6","6",2,"Cyclobalanopsis glauca","A","P21",3,"Cyclobalanopsis glauca P21","Cyclobalanopsis glauca 3"
"2473",1091,216.2836335,798.2786933,581.9950598,0,1.025926351,931.868726,409.8787928,21.33019675,195.8111799,2.631083847,23.86919266,"6","2","6","6","6","6","6","6",2,"Cyclobalanopsis glauca","A","P21",4,"Cyclobalanopsis glauca P21","Cyclobalanopsis glauca 4"
"2474",1091,798.2786933,1292.084044,493.8053507,0,1.904983245,2492.701335,932.3903384,28.97086424,343.6682255,8.637848271,28.94192232,"6","2","6","6","6","6","6","6",2,"Cyclobalanopsis glauca","A","P21",5,"Cyclobalanopsis glauca P21","Cyclobalanopsis glauca 5"
"2475",1092,13.85265646,21.33019675,7.47754029,0.699789764,608.3065855,41.25539473,81.14537475,0,1.010336197,5.388459719,8.448410234,"2","6","6","2","6","6","6","6",2,"Quercus fabri","A","P21",3,"Quercus fabri P21","Quercus fabri 3"
"2476",1092,21.33019675,28.97086424,7.64066749,1.025926351,931.868726,86.95205899,216.2836335,0,2.631083847,23.86919266,17.26648775,"2","6","6","2","6","6","6","6",2,"Quercus fabri","A","P21",4,"Quercus fabri P21","Quercus fabri 4"
"2477",1092,28.97086424,37.8876074,8.91674316,1.904983245,2492.701335,167.0843486,798.2786933,0,8.637848271,28.94192232,72.46004916,"2","6","6","2","6","6","6","6",2,"Quercus fabri","A","P21",5,"Quercus fabri P21","Quercus fabri 5"
"2478",1094,59.19938657,195.8111799,136.61179333,7.219694077,260.856177,81.14537475,29.39446874,1.010336197,82.86677117,47.35950925,0.587477826,"6","6","2","6","6","2","6","2",2,"Quercus fabri","A","P21",3,"Quercus fabri P21","Quercus fabri 3"
"2479",1094,195.8111799,343.6682255,147.8570456,14.99717793,409.8787928,216.2836335,99.73912649,2.631083847,1010.415964,99.04649366,0.725707903,"6","6","2","6","6","2","6","2",2,"Quercus fabri","A","P21",4,"Quercus fabri P21","Quercus fabri 4"
"2480",1094,343.6682255,704.8870958,361.2188703,5.872579147,932.3903384,798.2786933,281.1168381,8.637848271,2819.098743,173.1884632,3.343439982,"6","6","2","6","6","2","6","2",2,"Quercus fabri","A","P21",5,"Quercus fabri P21","Quercus fabri 5"
"2481",1095,1.010336197,2.631083847,1.62074765,260.856177,81.14537475,13.85265646,59.19938657,5.388459719,47.35950925,0.587477826,132.1330308,"6","2","6","6","6","6","2","6",2,"Quercus fabri","A","P21",3,"Quercus fabri P21","Quercus fabri 3"
"2482",1095,2.631083847,8.637848271,6.006764424,409.8787928,216.2836335,21.33019675,195.8111799,23.86919266,99.04649366,0.725707903,210.405802,"6","2","6","6","6","6","2","6",2,"Quercus fabri","A","P21",4,"Quercus fabri P21","Quercus fabri 4"
"2483",1096,5.388459719,23.86919266,18.480732941,81.14537475,13.85265646,0,1.010336197,8.448410234,0.587477826,132.1330308,0.760265422,"2","6","6","6","6","2","6","2",2,"Quercus fabri","A","P21",3,"Quercus fabri P21","Quercus fabri 3"
"2484",1096,23.86919266,28.94192232,5.07272966,216.2836335,21.33019675,0,2.631083847,17.26648775,0.725707903,210.405802,0,"2","6","6","6","6","2","6","2",2,"Quercus fabri","A","P21",4,"Quercus fabri P21","Quercus fabri 4"
"2485",1096,28.94192232,76.95920254,48.01728022,798.2786933,28.97086424,0,8.637848271,72.46004916,3.343439982,500.0808981,0,"2","6","6","6","6","2","6","2",2,"Quercus fabri","A","P21",5,"Quercus fabri P21","Quercus fabri 5"
"2486",1098,7521.282063,11082.29092,3561.008857,378.0538603,0,1840.278709,3916.67633,26.52132518,194.5949614,1.010336197,4.38338569,"6","2","6","2","6","6","6","6",2,"Quercus fabri","A","P22",6,"Quercus fabri P22","Quercus fabri 6"
"2487",1099,26.52132518,31.12572191,4.60439673,0,1840.278709,944.1841718,7521.282063,0,1.010336197,4.38338569,3.978198777,"2","6","6","6","2","6","6","6",2,"Quercus fabri","A","P22",6,"Quercus fabri P22","Quercus fabri 6"
"2488",1101,407.2917796,574.3524485,167.0606689,678.9459246,0.591993866,1371.084104,0,3.077779053,7.885358291,0.284157056,0,"6","6","6","2","2","6","6","6",2,"Quercus fabri","A","P22",5,"Quercus fabri P22","Quercus fabri 5"
"2489",1105,0.284157056,0.473595093,0.189438037,0,407.2917796,3.077779053,7.885358291,0,237.9341745,0,165.5477957,"2","6","2","6","6","6","2","6",2,"Quercus fabri","A","P22",5,"Quercus fabri P22","Quercus fabri 5"
"2490",1108,237.9341745,538.4644648,300.5302903,8.122155837,7.885358291,0.284157056,0,0,2.274316732,3.598301686,7.246004916,"6","6","6","2","2","2","2","6",2,"Quercus fabri","A","P22",5,"Quercus fabri P22","Quercus fabri 5"
"2491",1108,538.4644648,664.3651157,125.9006509,4.38338569,3.978198777,0.473595093,0,0,9.408284599,9.14694336,17.04942333,"6","6","6","2","2","2","2","6",2,"Quercus fabri","A","P22",6,"Quercus fabri P22","Quercus fabri 6"
"2492",1110,263.1083847,744.0889296,480.9805449,1052.433539,0,0,0.622035345,1.555088364,115.7676893,2.499529655,113.9785523,"6","6","2","2","2","6","6","6",2,"Quercus fabri","A","P22",3,"Quercus fabri P22","Quercus fabri 3"
"2493",1110,744.0889296,1260.165502,516.0765724,3274.033914,0,0,0.41469023,4.198738582,184.1758693,5.020107981,132.0251564,"6","6","2","2","2","6","6","6",2,"Quercus fabri","A","P22",4,"Quercus fabri P22","Quercus fabri 4"
"2494",1111,2.274316732,9.408284599,7.133967867,0,0,237.9341745,1260.165502,3.598301686,2.652132518,342.2382314,11.77936238,"6","2","6","6","2","6","6","6",2,"Cyclobalanopsis glauca","A","P22",5,"Cyclobalanopsis glauca P22","Cyclobalanopsis glauca 5"
"2495",1112,3.598301686,9.14694336,5.548641674,0,237.9341745,0,2.274316732,7.246004916,342.2382314,11.77936238,2424.832006,"2","6","2","2","6","6","6","2",2,"Cyclobalanopsis glauca","A","P22",5,"Cyclobalanopsis glauca P22","Cyclobalanopsis glauca 5"
"2496",1112,9.14694336,10.67179389,1.52485053,0,538.4644648,0,9.408284599,17.04942333,442.5483031,2.189061761,5064.318043,"2","6","2","2","6","6","6","2",2,"Cyclobalanopsis glauca","A","P22",6,"Cyclobalanopsis glauca P22","Cyclobalanopsis glauca 6"
"2497",1113,1.305017588,3.420409002,2.115391414,8.637848271,0,24.83216935,0.00863938,5.020107981,2.57846217,4.276493,1.38131902,"6","2","6","2","6","6","2","6",2,"Quercus fabri","A","P22",1,"Quercus fabri P22","Quercus fabri 1"
"2498",1114,455.2167755,2248.542163,1793.3253875,155.735031,399.083387,2143.477252,2.990010808,629.9433232,0,1949.130476,283.847805,"7","7","8","7","7","7","8","7",2,"Schima superba","A","P23",3,"Schima superba P23","Schima superba 3"
"2499",1114,2248.542163,5258.025898,3009.483735,189.8696624,364.7177013,5500.003852,0,995.2136994,0,5736.962876,461.861244,"7","7","8","7","7","7","8","7",2,"Schima superba","A","P23",4,"Schima superba P23","Schima superba 4"
"2500",1114,5258.025898,9463.582913,4205.557015,267.9536533,527.3587384,8593.240875,0,804.8554211,0,11734.2993,0,"7","7","8","7","7","7","8","7",2,"Schima superba","A","P23",5,"Schima superba P23","Schima superba 5"
"2501",1114,9463.582913,9473.209539,9.62662599999931,206.119894,512.2204833,15859.08173,0,650.3096793,0,18898.62681,0,"7","7","8","7","7","7","8","7",2,"Schima superba","A","P23",6,"Schima superba P23","Schima superba 6"
"2502",1115,157.9386619,425.2459816,267.3073197,112.8994152,61.92707439,9.159313382,22.16707776,1.060287521,154.5361993,60.26320838,5.926614541,"7","8","8","8","7","8","7","8",2,"Rhus chinensis","A","P23",1,"Rhus chinensis P23","Rhus chinensis 1"
"2503",1115,425.2459816,629.9433232,204.6973416,378.19749,917.3607628,0,104.7394424,0.971930227,756.4515287,200.9668967,37.6840322,"7","8","8","8","7","8","7","8",2,"Rhus chinensis","A","P23",2,"Rhus chinensis P23","Rhus chinensis 2"
"2504",1115,629.9433232,995.2136994,365.2703762,399.083387,2143.477252,0,455.2167755,0.159043128,1949.130476,283.847805,117.0984679,"7","8","8","8","7","8","7","8",2,"Rhus chinensis","A","P23",3,"Rhus chinensis P23","Rhus chinensis 3"
"2505",1116,0.127234502,0.593761012,0.46652651,5500.003852,0,2695.727771,995.2136994,0,461.861244,774.7789519,3235.516456,"8","8","8","7","7","7","8","8",2,"Rhus chinensis","A","P23",4,"Rhus chinensis P23","Rhus chinensis 4"
"2506",1118,1949.130476,5736.962876,3787.8324,2.990010808,455.2167755,629.9433232,0,283.847805,53.62404135,558.4696163,357.8470382,"7","8","7","7","7","7","8","7",2,"Schima superba","A","P23",3,"Schima superba P23","Schima superba 3"
"2507",1118,5736.962876,11734.2993,5997.336424,0,2248.542163,995.2136994,0,461.861244,81.8276894,2800.810275,465.7100877,"7","8","7","7","7","7","8","7",2,"Schima superba","A","P23",4,"Schima superba P23","Schima superba 4"
